discourse_id,essay_id,discourse_text,discourse_type,discourse_effectiveness
4f951742e07c,077EA8162D03,we can be useing the funds for another purpose. ,Claim,Adequate
7e742a5fda2a,077EA8162D03,We can buy things for the uneducated or help the homeless so many posibilities we have and we invest it in a driverless car that has no other function other than take you to your location by gps. ,Evidence,Adequate
305d2482f56f,077EA8162D03,the importance of a self diving vehicle isn't needed do to the technology that we have already. ,Claim,Adequate
7bead984a6cd,077EA8162D03,We have so much that we use it for transportation. We literally have the whole world in our pocket and we're using it for cars. ,Evidence,Adequate
dd0b6649cfde,077EA8162D03,That's why it isnt a good idea to be making driverless cars. ,Concluding Statement,Ineffective
8d5f7cd8de1c,077FC5CBB132,I feel like driveless cars are a bad idea and a good idea. The reason i say this is because it can have a good outcome to it and a bad out come. There can be probles and it can solve some solutions. ,Position,Ineffective
d2d98efe5222,077FC5CBB132,I think its a good idea because it can decrease some of the accidents thats happening ,Claim,Effective
bd562c257a47,077FC5CBB132,"As it says in the passage ""Gm has developed driver's seat that vibrate when the vehicle is in danger of backin in to an object"". Some people dont pay attention when there driving and it can lead to accidents, but with this feature of the car it can prevent all of that. 
",Evidence,Adequate
1f8afe292a0b,077FC5CBB132,"Then, i also think it can be a bad idea. The reason why i say this is because there are some people out there that will take driveless cares to there advantage. ",Claim,Effective
618f22b83e87,077FC5CBB132,"For expamle, say if the person is driving in one of these driveless cars and there not paying attention cause there on there phone and the thin the car will just do everything on its on. So it a accident now. Like it says in the passage""this means human drivers must remain alert and be readdy to takke over when the situation requires. You cant take over if your busy on your phone or eating food or doing something you wouldnt do if you was driving. So thats the down part. ",Evidence,Adequate
df662f2d4ed7,077FC5CBB132,"
So with this being said, i think its a good and bad idea. I just think depends on the person whos driving the car should be able to handle it. But other then that its a good idea.        ",Concluding Statement,Adequate
74f8e51345a6,07C19143568C,"Should the electoral college stay! well this is my responds on this topic,Let get started. ",Lead,Adequate
cc93c4a0a22a,07C19143568C,I think the electoral college should stay ,Position,Adequate
8629ebc09189,07C19143568C,1 major reason is to let the election have a fair fight. ,Claim,Ineffective
f79e16786596,07C19143568C,Another reason is that it in our constitution ,Claim,Adequate
f034b5893a9e,07C19143568C,Another important reason is that with out the electoral there would only be 1 side of a vote for ex it just be the congress voting ,Claim,Ineffective
fcc099fbc829,07C19143568C,With the electoral the want it to be equal so nobody goes home felling down cause he didnt have a fair ruling or a fair election ,Evidence,Ineffective
64c6be2594be,07C19143568C,For my 3 reason they help select how many elector on how many state could have witch for ex the 23 amendment of the constitution they allowed columbia to have 3 ,Claim,Ineffective
